feature,persona,test,t-statistic,pvalue,bon,bh,reject
doc_length,continue-create,mannwhitneyu,23025.5,0.008883817937094982,0.6396348914708387,,False
lix,continue-create,t-test,-2.5666569639850523,0.010633207388494811,0.7655909319716264,,False
n_unique_tokens,human-create,mannwhitneyu,17048.0,0.010680870999061981,0.7690227119324626,,False
rix,continue-create,t-test,-2.5605645727954762,0.01081832321588264,0.77891927154355,,False
flesch_reading_ease,continue-create,t-test,2.491317048863188,0.013133481814544474,0.9456106906472022,,False
n_characters,continue-create,mannwhitneyu,22812.5,0.015006247663874647,1.0,,False
automated_readability_index,continue-explain,t-test,-2.42663681794181,0.015682757401942964,1.0,,False
mean_word_length,explain-create,t-test,-2.4099270261386807,0.016408592715271123,1.0,,False
pos_prop_VERB,continue-create,mannwhitneyu,22751.0,0.017358150632419696,1.0,,False
top_ngram_chr_fraction_2,continue-create,mannwhitneyu,22698.5,0.01961555277571278,1.0,,False
automated_readability_index,continue-create,t-test,-2.3362187697204027,0.019975485997422753,1.0,,False
shannon,explain-create,t-test,2.3289572493103323,0.020361197579416027,1.0,,False
symbol_to_word_ratio_#,continue-create,t-test,-2.3272973731872386,0.020450275849304766,1.0,,False
symbol_to_word_ratio_#,explain-create,t-test,-2.3272973731872386,0.020450275849304766,1.0,,False
connectives_cap,human-continue,mannwhitneyu,17348.0,0.02118495795654986,1.0,,False
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,18734.0,0.021781584391968496,1.0,,False
gunning_fog,continue-create,t-test,-2.296137443244137,0.02218696127030539,1.0,,False
entropy,explain-create,t-test,2.169839127274413,0.03061003651308291,1.0,,False
simpson,continue-explain,t-test,2.163103641508718,0.031127946523808025,1.0,,False
MTLD,human-continue,mannwhitneyu,40475.5,0.03310017330984459,1.0,,False
coleman_liau_index,continue-create,t-test,-2.125250715243942,0.03418113253768449,1.0,,False
prop_adjacent_dependency_relation_mean,continue-create,mannwhitneyu,22430.0,0.03560730389642885,1.0,,False
token_length_mean,continue-create,t-test,-2.0790843088078437,0.038249468131309396,1.0,,False
n_stop_words,explain-create,t-test,2.0552920932210257,0.04050284694552502,1.0,,False
syllables_per_token_median,continue-create,mannwhitneyu,19202.0,0.04213157364614575,1.0,,False
flesch_kincaid_grade,continue-create,t-test,-2.019314754125272,0.04412436910439854,1.0,,False
syllables_per_token_std,human-continue,t-test,-1.9938442540624497,0.04685104665365877,1.0,,False
second_order_coherence,continue-explain,mannwhitneyu,22277.0,0.04894768734831337,1.0,,False
pos_prop_ADP,human-continue,t-test,1.8316752772690343,0.06774703971896402,1.0,,False
flesch_reading_ease,explain-create,t-test,1.807902572306863,0.07137642912437699,1.0,,False
token_length_std,continue-create,t-test,-1.8021771543987792,0.07227402988981133,1.0,,False
entropy,continue-explain,t-test,1.801074296797225,0.0724479913523795,1.0,,False
flesch_kincaid_grade,continue-explain,t-test,-1.7925305989870695,0.07380733795148287,1.0,,False
syllables_per_token_mean,continue-create,t-test,-1.772746354081277,0.07703557134639621,1.0,,False
pos_prop_VERB,continue-explain,mannwhitneyu,22044.5,0.07706959163632421,1.0,,False
oov_ratio,human-explain,mannwhitneyu,22037.0,0.07816040378095855,1.0,,False
lix,continue-explain,mannwhitneyu,17965.0,0.07845352983924557,1.0,,False
pos_prop_ADP,human-create,t-test,1.6739601712222165,0.09492406133010894,1.0,,False
top_ngram_chr_fraction_4,continue-create,mannwhitneyu,21700.0,0.09630407086119218,1.0,,False
sentence_length_std,explain-create,mannwhitneyu,18125.0,0.10494491015033568,1.0,,False
prop_adjacent_dependency_relation_std,continue-explain,mannwhitneyu,21850.0,0.10966169218199172,1.0,,False
dependency_distance_mean,continue-create,mannwhitneyu,21837.0,0.11217980487508232,1.0,,False
token_length_mean,continue-explain,t-test,1.5907685126451445,0.11245562818392604,1.0,,False
pos_prop_NOUN,explain-create,t-test,-1.5775401892087104,0.1154657357168075,1.0,,False
gunning_fog,continue-explain,mannwhitneyu,18180.0,0.11554127007417893,1.0,,False
simpson,continue-create,t-test,1.5511517189593467,0.12166011271043961,1.0,,False
oov_ratio,continue-create,mannwhitneyu,18225.0,0.12482186873070522,1.0,,False
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,18247.5,0.1296752515273273,1.0,,False
first_order_coherence,continue-explain,mannwhitneyu,21746.0,0.13110433848610922,1.0,,False
syllables_per_token_mean,continue-explain,t-test,1.5041499349696417,0.13333587014273388,1.0,,False
n_sentences,human-explain,mannwhitneyu,21649.5,0.15336902679430553,1.0,,False
proportion_bullet_points,human-explain,mannwhitneyu,20394.0,0.1604658597488604,1.0,,False
n_sentences,human-create,mannwhitneyu,18390.0,0.16364627601522896,1.0,,False
pos_prop_AUX,human-explain,t-test,-1.3714083985804757,0.1710203562811375,1.0,,False
token_length_std,explain-create,t-test,-1.345482153029852,0.17923561157781961,1.0,,False
per_word_perplexity,explain-create,mannwhitneyu,21510.0,0.19167694240167654,1.0,,False
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,21443.0,0.20897222991261866,1.0,,False
connectives,continue-explain,t-test,-1.210748834441608,0.22671016244883826,1.0,,False
mean_word_length,continue-explain,t-test,1.1514131794870386,0.25025351377942273,1.0,,False
connectives,human-continue,t-test,-1.1470505064274839,0.2520498256698784,1.0,,False
dependency_distance_std,explain-create,mannwhitneyu,18679.0,0.2533876284132561,1.0,,False
pos_prop_ADV,explain-create,t-test,1.1388782245924032,0.255438968148628,1.0,,False
perplexity,explain-create,mannwhitneyu,21311.0,0.2570000231863274,1.0,,False
sentence_length_median,continue-create,mannwhitneyu,18721.5,0.2632448891339799,1.0,,False
syllables_per_token_std,continue-create,t-test,-1.0888616180319577,0.27687379014681057,1.0,,False
syllables_per_token_std,continue-explain,t-test,-1.0887504711981433,0.2769227537533436,1.0,,False
mean_word_length,continue-create,t-test,-1.0551467126040575,0.2919983169982945,1.0,,False
proportion_bullet_points,human-create,mannwhitneyu,20308.0,0.30050767512188514,1.0,,False
n_characters,explain-create,t-test,-1.008244052620689,0.31394988489916154,1.0,,False
duplicate_line_chr_fraction,explain-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
duplicate_line_chr_fraction,continue-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
duplicate_line_chr_fraction,human-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
duplicate_paragraph_chr_fraction,human-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
duplicate_paragraph_chr_fraction,continue-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
duplicate_paragraph_chr_fraction,explain-create,t-test,-1.0000000000000002,0.31791809245901287,1.0,,False
proportion_bullet_points,human-continue,mannwhitneyu,20297.0,0.3181297530166768,1.0,,False
alpha_ratio,explain-create,mannwhitneyu,21153.0,0.3188374949601157,1.0,,False
syllables_per_token_median,continue-explain,mannwhitneyu,20508.5,0.32798033875401345,1.0,,False
coleman_liau_index,continue-explain,t-test,0.9051700050334482,0.365922937632014,1.0,,False
top_ngram_chr_fraction_3,continue-explain,mannwhitneyu,19023.0,0.3982985593520625,1.0,,False
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,20893.0,0.4156643851865184,1.0,,False
shannon,continue-create,t-test,-0.807559946664226,0.41982631858844843,1.0,,False
pos_prop_NOUN,continue-explain,t-test,-0.7937954217873068,0.4277875452654111,1.0,,False
duplicate_ngram_chr_fraction_10,continue-create,mannwhitneyu,19484.5,0.43814482739798444,1.0,,False
dependency_distance_mean,human-continue,mannwhitneyu,19131.0,0.4525295060630222,1.0,,False
flesch_reading_ease,continue-explain,t-test,0.7441994027479553,0.4571949967073995,1.0,,False
pos_prop_ADP,continue-create,mannwhitneyu,19176.5,0.47655763523736894,1.0,,False
sentence_length_mean,continue-create,mannwhitneyu,19237.5,0.5098384201465236,1.0,,False
pos_prop_VERB,explain-create,mannwhitneyu,20730.5,0.5277723745757257,1.0,,False
simpson,explain-create,t-test,-0.601863742529006,0.5476075316029484,1.0,,False
duplicate_ngram_chr_fraction_9,continue-create,mannwhitneyu,19544.0,0.5495198412631286,1.0,,False
symbol_to_word_ratio_#,human-create,mannwhitneyu,20206.5,0.599710381056608,1.0,,False
lix,explain-create,t-test,-0.5152458609413512,0.6066672786907149,1.0,,False
token_length_std,continue-explain,t-test,-0.5144499699445759,0.6072229737906272,1.0,,False
gunning_fog,explain-create,t-test,-0.49985785887431977,0.617451402154366,1.0,,False
n_unique_tokens,continue-create,mannwhitneyu,20573.0,0.620453191003139,1.0,,False
duplicate_ngram_chr_fraction_8,continue-create,mannwhitneyu,19604.0,0.6503691177402715,1.0,,False
proportion_bullet_points,continue-explain,mannwhitneyu,20100.0,0.6547208562354162,1.0,,False
proportion_bullet_points,explain-create,mannwhitneyu,19903.0,0.6644846968832582,1.0,,False
token_length_median,continue-create,mannwhitneyu,19630.5,0.6942518756280471,1.0,,False
doc_length,explain-create,mannwhitneyu,19546.5,0.695187034878229,1.0,,False
n_tokens,explain-create,mannwhitneyu,20338.0,0.7703454599831786,1.0,,False
duplicate_ngram_chr_fraction_7,continue-create,mannwhitneyu,19795.0,0.8368546165012356,1.0,,False
flesch_kincaid_grade,explain-create,t-test,-0.15741471412912963,0.8749978453578647,1.0,,False
dependency_distance_mean,human-create,mannwhitneyu,20182.0,0.8752547003652645,1.0,,False
automated_readability_index,explain-create,t-test,0.15374580815195715,0.8778880890730473,1.0,,False
Yules,human-create,mannwhitneyu,44704.0,0.8893043568653605,1.0,,False
connectives_cap,explain-create,mannwhitneyu,20116.0,0.9199499585693572,1.0,,False
syllables_per_token_std,explain-create,t-test,-0.0424553471652806,0.9661569977946215,1.0,,False
proportion_bullet_points,continue-create,mannwhitneyu,20003.5,0.9901667527450603,1.0,,False
duplicate_line_chr_fraction,human-continue,t-test,,,,,False
duplicate_line_chr_fraction,human-explain,t-test,,,,,False
duplicate_line_chr_fraction,continue-explain,t-test,,,,,False
pos_prop_SCONJ,human-continue,t-test,,,,,False
pos_prop_SCONJ,human-explain,t-test,,,,,False
pos_prop_SCONJ,human-create,t-test,,,,,False
pos_prop_SCONJ,continue-create,t-test,,,,,False
pos_prop_SCONJ,explain-create,t-test,,,,,False
pos_prop_X,human-continue,t-test,,,,,False
pos_prop_X,human-explain,t-test,,,,,False
pos_prop_X,human-create,t-test,,,,,False
pos_prop_X,continue-explain,t-test,,,,,False
pos_prop_X,continue-create,t-test,,,,,False
pos_prop_X,explain-create,t-test,,,,,False
pos_prop_PART,human-continue,t-test,,,,,False
pos_prop_PART,human-explain,t-test,,,,,False
pos_prop_PART,human-create,t-test,,,,,False
pos_prop_PART,continue-explain,t-test,,,,,False
pos_prop_PART,continue-create,t-test,,,,,False
pos_prop_PART,explain-create,t-test,,,,,False
pos_prop_ADJ,human-create,t-test,,,,,False
pos_prop_ADJ,continue-create,t-test,,,,,False
pos_prop_ADJ,explain-create,t-test,,,,,False
pos_prop_NUM,human-continue,t-test,,,,,False
pos_prop_NUM,human-explain,t-test,,,,,False
pos_prop_NUM,human-create,t-test,,,,,False
pos_prop_NUM,continue-explain,t-test,,,,,False
pos_prop_NUM,continue-create,t-test,,,,,False
pos_prop_NUM,explain-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-continue,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-explain,t-test,,,,,False
duplicate_paragraph_chr_fraction,continue-explain,t-test,,,,,False
pos_prop_PRON,human-continue,t-test,,,,,False
pos_prop_PRON,human-create,t-test,,,,,False
pos_prop_PRON,continue-explain,t-test,,,,,False
pos_prop_PRON,continue-create,t-test,,,,,False
pos_prop_PRON,explain-create,t-test,,,,,False
proportion_ellipsis,human-continue,t-test,,,,,False
proportion_ellipsis,human-explain,t-test,,,,,False
proportion_ellipsis,human-create,t-test,,,,,False
proportion_ellipsis,continue-explain,t-test,,,,,False
proportion_ellipsis,continue-create,t-test,,,,,False
proportion_ellipsis,explain-create,t-test,,,,,False
pos_prop_AUX,human-continue,t-test,,,,,False
pos_prop_AUX,human-create,t-test,,,,,False
pos_prop_AUX,continue-explain,t-test,,,,,False
pos_prop_AUX,continue-create,t-test,,,,,False
pos_prop_AUX,explain-create,t-test,,,,,False
symbol_to_word_ratio_#,continue-explain,t-test,,,,,False
pos_prop_DET,human-continue,t-test,,,,,False
pos_prop_DET,human-create,t-test,,,,,False
pos_prop_DET,continue-explain,t-test,,,,,False
pos_prop_DET,continue-create,t-test,,,,,False
pos_prop_DET,explain-create,t-test,,,,,False
pos_prop_CCONJ,human-continue,t-test,,,,,False
pos_prop_CCONJ,human-create,t-test,,,,,False
pos_prop_CCONJ,continue-explain,t-test,,,,,False
pos_prop_CCONJ,continue-create,t-test,,,,,False
pos_prop_CCONJ,explain-create,t-test,,,,,False
pos_prop_PROPN,human-continue,t-test,,,,,False
pos_prop_PROPN,human-explain,t-test,,,,,False
pos_prop_PROPN,human-create,t-test,,,,,False
pos_prop_PROPN,continue-explain,t-test,,,,,False
pos_prop_PROPN,continue-create,t-test,,,,,False
pos_prop_PROPN,explain-create,t-test,,,,,False
pos_prop_SPACE,human-continue,t-test,,,,,False
pos_prop_SPACE,human-explain,t-test,,,,,False
pos_prop_SPACE,human-create,t-test,,,,,False
pos_prop_SPACE,continue-explain,t-test,,,,,False
pos_prop_SPACE,continue-create,t-test,,,,,False
pos_prop_SPACE,explain-create,t-test,,,,,False
