feature,persona,test,t-statistic,pvalue,bon,bh,reject
pos_prop_DET,explain-create,t-test,-2.9708842088913,0.0030572215325789837,0.22011995034568682,,False
pos_prop_DET,continue-explain,t-test,-2.9696656166316573,0.003069240905238563,0.22098534517717652,,False
pos_prop_AUX,human-create,t-test,2.957847208520158,0.003188069487308337,0.22954100308620026,,False
lix,continue-explain,mannwhitneyu,72667.0,0.0035258107885969563,0.2538583767789809,,False
symbol_to_word_ratio_#,continue-create,t-test,-2.9045698874281727,0.0037776466898145136,0.271990561666645,,False
oov_ratio,human-explain,mannwhitneyu,72795.5,0.003985768618029293,0.28697534049810913,,False
oov_ratio,human-create,mannwhitneyu,92008.5,0.004108481405345993,0.29581066118491145,,False
n_characters,human-explain,mannwhitneyu,72859.5,0.004234586886542186,0.3048902558310374,,False
pos_prop_ADP,human-continue,t-test,2.7936238648902054,0.0053351302100528445,0.3841293751238048,,False
pos_prop_CCONJ,explain-create,mannwhitneyu,73183.0,0.005721446289476977,0.4119441328423423,,False
sentence_length_std,continue-create,mannwhitneyu,73183.0,0.005721493793376688,0.4119475531231216,,False
n_stop_words,continue-create,mannwhitneyu,91507.0,0.006533290672446431,0.470396928416143,,False
gunning_fog,continue-explain,mannwhitneyu,73332.5,0.006556015271758427,0.4720330995666067,,False
oov_ratio,continue-create,mannwhitneyu,73341.0,0.0066065760945609436,0.47567347880838795,,False
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,91458.0,0.00683089280279999,0.4918242818015993,,False
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,88309.0,0.006891788193761664,0.4962087499508398,,False
pos_prop_ADJ,continue-create,t-test,-2.6904388438365623,0.007282781186401917,0.524360245420938,,False
pos_prop_PRON,human-explain,mannwhitneyu,73452.5,0.007303371850169621,0.5258427732122127,,False
flesch_kincaid_grade,human-continue,mannwhitneyu,73469.0,0.0074119156643381225,0.5336579278323448,,False
second_order_coherence,continue-explain,mannwhitneyu,73478.0,0.00747172252358729,0.5379640216982848,,False
symbol_to_word_ratio_#,human-continue,t-test,2.657417889876452,0.00802929825471961,0.578109474339812,,False
pos_prop_PUNCT,explain-create,mannwhitneyu,73738.0,0.009397263739107835,0.6766029892157641,,False
n_unique_tokens,human-explain,mannwhitneyu,91059.5,0.009714025977621618,0.6994098703887566,,False
first_order_coherence,continue-create,t-test,2.5821695737417496,0.009992618801552203,0.7194685537117587,,False
top_ngram_chr_fraction_4,continue-create,mannwhitneyu,88082.0,0.010025891825792261,0.7218642114570428,,False
syllables_per_token_std,human-continue,t-test,2.5517894492464026,0.010899709321967542,0.784779071181663,,False
symbol_to_word_ratio_#,human-explain,mannwhitneyu,84043.5,0.010912783876732297,0.7857204391247253,,False
symbol_to_word_ratio_#,explain-create,mannwhitneyu,80797.5,0.011160047552391937,0.8035234237722195,,False
dependency_distance_mean,continue-create,t-test,-2.5430148354350393,0.011175004778759936,0.8046003440707153,,False
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,90847.0,0.011664247013064816,0.8398257849406667,,False
flesch_kincaid_grade,continue-explain,mannwhitneyu,74042.0,0.01220080200937395,0.8784577446749244,,False
first_order_coherence,continue-explain,mannwhitneyu,74227.0,0.014249028806295356,1.0,,False
duplicate_line_chr_fraction,human-explain,t-test,-2.4402839712402034,0.014889099047467465,1.0,,False
flesch_reading_ease,human-continue,mannwhitneyu,90506.0,0.015516168457166343,1.0,,False
duplicate_line_chr_fraction,human-continue,t-test,-2.3251496425290976,0.02031017723017148,1.0,,False
automated_readability_index,continue-create,mannwhitneyu,74763.0,0.02199056276254381,1.0,,False
token_length_mean,explain-create,t-test,-2.2799173614064876,0.022871745679217386,1.0,,False
second_order_coherence,continue-create,t-test,2.269561038490416,0.023496336455743137,1.0,,False
n_characters,continue-create,t-test,-2.252964275522059,0.02452822388711909,1.0,,False
flesch_reading_ease,continue-explain,t-test,2.187654577040178,0.028979910231343217,1.0,,False
pos_prop_NOUN,continue-explain,mannwhitneyu,75128.0,0.02916058201273591,1.0,,False
per_word_perplexity,continue-create,mannwhitneyu,89664.0,0.030147901204572013,1.0,,False
entropy,continue-create,t-test,2.1349347336031435,0.03306584404132883,1.0,,False
pos_prop_VERB,continue-explain,mannwhitneyu,89464.5,0.03499248787735638,1.0,,False
pos_prop_VERB,continue-create,mannwhitneyu,89356.5,0.03788221633830049,1.0,,False
syllables_per_token_std,continue-explain,t-test,-2.0632174850009823,0.03941012544816758,1.0,,False
sentence_length_median,human-continue,mannwhitneyu,75564.0,0.03983072735838911,1.0,,False
dependency_distance_std,explain-create,t-test,-2.0511968714355993,0.04056893686135026,1.0,,False
rix,explain-create,t-test,2.0035325682319414,0.045452804402095336,1.0,,False
pos_prop_NOUN,explain-create,mannwhitneyu,75845.0,0.04921160567830009,1.0,,False
flesch_kincaid_grade,continue-create,mannwhitneyu,75858.0,0.04966206120673451,1.0,,False
connectives_cap,continue-create,mannwhitneyu,88891.5,0.05091259135197377,1.0,,False
n_sentences,human-create,mannwhitneyu,75929.5,0.05202609572477376,1.0,,False
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,77526.5,0.05294049966379648,1.0,,False
perplexity,continue-create,mannwhitneyu,88866.0,0.053687620401965,1.0,,False
rix,human-continue,t-test,-1.9282493726845318,0.05417334712931439,1.0,,False
lix,continue-create,mannwhitneyu,76049.5,0.056707456554957535,1.0,,False
token_length_std,continue-create,mannwhitneyu,76067.0,0.05739085255275225,1.0,,False
n_sentences,continue-create,mannwhitneyu,88662.5,0.06132416492369347,1.0,,False
syllables_per_token_std,continue-create,t-test,-1.8573113070654648,0.06362964275073123,1.0,,False
mean_word_length,explain-create,t-test,-1.856399279261413,0.06375959274784325,1.0,,False
coleman_liau_index,explain-create,t-test,-1.8289313055993104,0.06777743454624299,1.0,,False
flesch_reading_ease,continue-create,mannwhitneyu,88515.0,0.06810442225730678,1.0,,False
proportion_bullet_points,human-create,t-test,-1.792569466845849,0.07341485038172017,1.0,,False
proportion_bullet_points,human-explain,t-test,-1.7878635290723865,0.07417175118419533,1.0,,False
gunning_fog,continue-create,mannwhitneyu,76480.0,0.07561165787454392,1.0,,False
sentence_length_mean,human-continue,t-test,1.7647042728673636,0.0779903023960194,1.0,,False
dependency_distance_std,continue-create,t-test,1.7644905223316798,0.07802627918915339,1.0,,False
duplicate_line_chr_fraction,explain-create,mannwhitneyu,83634.5,0.08168523467278255,1.0,,False
pos_prop_AUX,human-explain,t-test,-1.6904073799651373,0.09133478686779455,1.0,,False
coleman_liau_index,continue-create,mannwhitneyu,76927.0,0.10038790440563275,1.0,,False
doc_length,human-create,mannwhitneyu,76957.0,0.10225568838233055,1.0,,False
syllables_per_token_median,continue-explain,mannwhitneyu,81202.0,0.1066919320516405,1.0,,False
sentence_length_median,continue-create,mannwhitneyu,77293.5,0.12365172128363947,1.0,,False
token_length_mean,continue-create,mannwhitneyu,77384.5,0.13204823095831225,1.0,,False
n_stop_words,human-explain,mannwhitneyu,87041.0,0.1665771362580981,1.0,,False
pos_prop_ADV,human-create,t-test,-1.3339390831808204,0.1825987537112175,1.0,,False
proportion_ellipsis,continue-create,t-test,1.3328201549293621,0.1829656040372038,1.0,,False
proportion_ellipsis,continue-explain,t-test,1.3328201549293621,0.1829656040372038,1.0,,False
proportion_ellipsis,human-continue,t-test,-1.3328201549293621,0.1829656040372038,1.0,,False
syllables_per_token_mean,continue-create,mannwhitneyu,78093.0,0.19564385331348622,1.0,,False
duplicate_line_chr_fraction,human-create,t-test,-1.270503349353443,0.20427018564055274,1.0,,False
shannon_entropy,human-continue,mannwhitneyu,86597.0,0.2111631799079049,1.0,,False
top_ngram_chr_fraction_3,continue-create,mannwhitneyu,86332.0,0.21449529367196207,1.0,,False
syllables_per_token_mean,explain-create,t-test,-1.175792826618561,0.24002314253353066,1.0,,False
proportion_bullet_points,human-continue,t-test,-1.1523317135622966,0.24952476282257682,1.0,,False
token_length_std,continue-explain,t-test,-1.0814687064003956,0.27981053832757513,1.0,,False
token_length_std,explain-create,t-test,-1.0354502720079584,0.30076770374051137,1.0,,False
doc_length,continue-create,mannwhitneyu,79042.0,0.31244647020246796,1.0,,False
syllables_per_token_median,continue-create,mannwhitneyu,81609.0,0.31488928699843977,1.0,,False
symbol_to_word_ratio_#,continue-explain,t-test,-1.0,0.31760914493308,1.0,,False
duplicate_line_chr_fraction,continue-create,mannwhitneyu,83022.0,0.319312080938289,1.0,,False
pos_prop_ADV,human-explain,t-test,-0.9869507758635891,0.32396148635800315,1.0,,False
syllables_per_token_std,human-explain,t-test,0.9447766505403055,0.3450546420072129,1.0,,False
lix,explain-create,mannwhitneyu,85533.0,0.3513456867474676,1.0,,False
sentence_length_mean,human-create,mannwhitneyu,79362.0,0.3605447763878845,1.0,,False
doc_length,human-continue,mannwhitneyu,79426.5,0.3707683045101299,1.0,,False
mean_word_length,continue-explain,t-test,0.8464557281695538,0.3975485604409684,1.0,,False
connectives,explain-create,mannwhitneyu,79612.0,0.40061353388384224,1.0,,False
token_length_std,human-create,mannwhitneyu,79619.0,0.4023551201687361,1.0,,False
token_length_median,continue-create,mannwhitneyu,80001.0,0.40323741788332434,1.0,,False
duplicate_line_chr_fraction,continue-explain,mannwhitneyu,81789.0,0.4200450936661656,1.0,,False
type_token_ratio,human-explain,mannwhitneyu,124314.0,0.42567455386970765,1.0,,False
gunning_fog,explain-create,mannwhitneyu,85016.0,0.4369963583107638,1.0,,False
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,80698.5,0.46108196666072154,1.0,,False
mean_word_length,continue-create,mannwhitneyu,79993.5,0.46823291441805404,1.0,,False
top_ngram_chr_fraction_2,continue-create,mannwhitneyu,84746.5,0.4860342221440537,1.0,,False
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,80868.5,0.48872532849556305,1.0,,False
duplicate_ngram_chr_fraction_10,continue-create,mannwhitneyu,83016.0,0.515507086801965,1.0,,False
token_length_std,human-continue,mannwhitneyu,84579.0,0.5179507223768451,1.0,,False
syllables_per_token_median,explain-create,mannwhitneyu,82824.0,0.5252907590619207,1.0,,False
n_tokens,human-explain,mannwhitneyu,84522.0,0.5290474622115703,1.0,,False
syllables_per_token_std,human-create,mannwhitneyu,84447.0,0.5438456829564097,1.0,,False
token_length_median,explain-create,mannwhitneyu,80936.0,0.607089903520835,1.0,,False
pos_prop_ADV,explain-create,t-test,-0.5059560503228242,0.6130251679667527,1.0,,False
dependency_distance_mean,human-explain,t-test,0.47386346666363705,0.6357249703294131,1.0,,False
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,83696.5,0.6598751461851127,1.0,,False
syllables_per_token_mean,continue-explain,t-test,-0.4260647905225969,0.6701738283388217,1.0,,False
shannon_entropy,explain-create,mannwhitneyu,81153.0,0.7051418665879845,1.0,,False
proportion_bullet_points,continue-explain,mannwhitneyu,82215.5,0.7058042458924287,1.0,,False
proportion_bullet_points,continue-create,mannwhitneyu,82219.0,0.7106701609431167,1.0,,False
simpson_diversity,explain-create,mannwhitneyu,83612.0,0.720985002668642,1.0,,False
duplicate_ngram_chr_fraction_7,continue-create,mannwhitneyu,81814.0,0.7223711902688486,1.0,,False
token_length_median,continue-explain,mannwhitneyu,81466.5,0.7420700149630063,1.0,,False
coleman_liau_index,continue-explain,t-test,-0.31865388861015004,0.7500711318842049,1.0,,False
top_ngram_chr_fraction_4,continue-explain,mannwhitneyu,81763.5,0.7826893145988795,1.0,,False
duplicate_ngram_chr_fraction_8,continue-create,mannwhitneyu,82781.5,0.7904261431296283,1.0,,False
token_length_mean,continue-explain,t-test,0.25727082063008416,0.797035055841121,1.0,,False
flesch_kincaid_grade,explain-create,mannwhitneyu,83164.0,0.8234707138358953,1.0,,False
pos_prop_PRON,continue-create,mannwhitneyu,81752.0,0.84214998666493,1.0,,False
syllables_per_token_std,explain-create,t-test,0.19128274661230996,0.8483520138965199,1.0,,False
token_length_std,human-explain,t-test,0.11208283772916328,0.9107854941916398,1.0,,False
n_tokens,continue-create,mannwhitneyu,82080.5,0.9196724782877554,1.0,,False
pos_prop_VERB,explain-create,mannwhitneyu,82155.5,0.9375091827626097,1.0,,False
automated_readability_index,explain-create,t-test,0.0728297721595904,0.9419595587979454,1.0,,False
pos_prop_ADP,human-create,t-test,-0.05363915054050808,0.9572358899006401,1.0,,False
simpson_diversity,human-continue,t-test,-0.0307328027407181,0.9754902013884461,1.0,,False
symbol_to_word_ratio_#,human-create,mannwhitneyu,82444.5,0.9756624042510672,1.0,,False
flesch_reading_ease,explain-create,t-test,0.010044391422817425,0.9919883431995746,1.0,,False
proportion_bullet_points,explain-create,mannwhitneyu,82422.0,0.9951152788176819,1.0,,False
duplicate_ngram_chr_fraction_9,continue-create,mannwhitneyu,82417.5,1.0,1.0,,False
pos_prop_SCONJ,human-continue,t-test,,,,,False
pos_prop_SCONJ,human-explain,t-test,,,,,False
pos_prop_SCONJ,human-create,t-test,,,,,False
pos_prop_SCONJ,continue-explain,t-test,,,,,False
pos_prop_SCONJ,continue-create,t-test,,,,,False
pos_prop_X,human-continue,t-test,,,,,False
pos_prop_X,human-explain,t-test,,,,,False
pos_prop_X,human-create,t-test,,,,,False
pos_prop_X,continue-explain,t-test,,,,,False
pos_prop_X,continue-create,t-test,,,,,False
pos_prop_X,explain-create,t-test,,,,,False
pos_prop_PART,human-continue,t-test,,,,,False
pos_prop_PART,human-explain,t-test,,,,,False
pos_prop_PART,human-create,t-test,,,,,False
pos_prop_PART,continue-explain,t-test,,,,,False
pos_prop_PART,explain-create,t-test,,,,,False
pos_prop_NUM,human-continue,t-test,,,,,False
pos_prop_NUM,human-explain,t-test,,,,,False
pos_prop_NUM,human-create,t-test,,,,,False
pos_prop_NUM,continue-explain,t-test,,,,,False
pos_prop_NUM,continue-create,t-test,,,,,False
pos_prop_NUM,explain-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-continue,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-explain,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,continue-explain,t-test,,,,,False
duplicate_paragraph_chr_fraction,continue-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,explain-create,t-test,,,,,False
proportion_ellipsis,human-explain,t-test,,,,,False
proportion_ellipsis,human-create,t-test,,,,,False
proportion_ellipsis,explain-create,t-test,,,,,False
pos_prop_PROPN,human-continue,t-test,,,,,False
pos_prop_PROPN,human-explain,t-test,,,,,False
pos_prop_PROPN,human-create,t-test,,,,,False
pos_prop_PROPN,continue-explain,t-test,,,,,False
pos_prop_PROPN,continue-create,t-test,,,,,False
pos_prop_PROPN,explain-create,t-test,,,,,False
pos_prop_SPACE,human-continue,t-test,,,,,False
pos_prop_SPACE,human-explain,t-test,,,,,False
pos_prop_SPACE,human-create,t-test,,,,,False
pos_prop_SPACE,continue-explain,t-test,,,,,False
pos_prop_SPACE,continue-create,t-test,,,,,False
pos_prop_SPACE,explain-create,t-test,,,,,False
